post_content,post_type,post_date,ID,seen
وفي السجود يسجد القلب للرب كما سجد الجسد بين يدي الله ، و قد سجد معه أنفه و وجهه ، و يداه و ركبتاه ، و رجلاه فهذا العبد هو القريب المقرَّب فهو أقرب فهو ما يكون من ربه و هو ساجد .    و شرع له أن يُقلَّ فخذيه عن ساقيه ، و بطنه عن فخذيه و عَضُديه عن جنبيه ، ليأخذ كل جزءٍ منه حظّه من الخضوع لا يحملَ بعضه بعضاً .,post,2014-11-08 18:48:34,551,
' الحمد لله ' تتضمن إثبات كلّ كمال له قولاً ، و فعلاً ، و وصفاً على أتمِّ الوجوه ، و أكملها أزلاً و أبداً .,post,2014-11-08 18:48:36,552,
' الله أكبر ' تتضمن أنه أكبر من كلِّ شيء ، و أجل ، و اعظم ، و أعز و أقوى و أمنع ، و أقدر ، و اعلم ، و أحكم ، فهذه الكلمات لا تصح هي و معانيها إلا لله وحده.,post,2014-11-08 18:48:36,553,
' لا إله إلا الله ' تتضمن انفراده بالإلهية ، و أن كل معبود سواه باطل ، و أنه وحده الإله الحق ، و أن من تأله غيره فهو بمنزلة من اتخذ بيتاً من بيوت العنكبوت ، يأوي إليه ، و يسكنه من الحرِّ و البرد ، فهل يغني عنه ذلك شيئاً .,post,2014-11-08 18:48:36,554,
أطيب الكلمات بعد القرآن ، كيف لا تنبغي إلا لله ؟ و هي : سبحان الله و الحمد لله و لا إله إلا الله و الله أكبر و لا حول و لا قوة إلا بالله ، فإن     ' سبحان الله ' تتضمن تنزيهه عن كل نقص و عيب و سوء عن خصائص المخلوقين و شبههم.,post,2014-11-08 18:48:36,555,
إياك نعبد ؛ أي إياك أريد بعبادتي ، و هو يتضمن العمل الصالح الخالص ، و العلم النافع الدال على الله ، معرفة و محبة ، و صدقا و إخلاصاً ، فالعبادة حق الرب تعالى على خلقه ، و الاستعانة تتضمن استعانة العبد بربه على جميع أموره ، و  هي القول  المتضمن قسم العبد.    فكل عبادة لا تكون لله و بالله فهي باطلة مضمحلة ، و كل استعانة لا تكون بالله وحده فهي خذلانٌ و ذل.,post,2014-11-08 18:48:36,556,
بعد الركوع  شُرع للعبد أن يحمد ربه ، و يثني عليه بآلائه عند اعتداله و انتصابه و رجوعه إلى أحسن هيئاته بعد الركوع، منتصب القامة معتدلها فيحمد ربه و يثني عليه بآلائه عند اعتداله و انتصابه و رجوعه إلى أحسن تقويم ، بأن وفقه و هداه لهذا الخضوع الذي قد حرمه غيره.,post,2014-11-08 18:48:36,557,
ثم ليتأمل العبد ضرورته و فاقته إلى قوله { اهدنا الصِّراط المُستقيم } الذي مضمونه معرفة الحق ، و قصده و إرادته و العمل به ، و الثبات عليه ، و الدعوة إليه ، و الصبر على أذى المدعو إليه فباستكمال هذه المراتب الخمس يستكمل العبد الهداية و ما نقص منها نقص من هدايته.    و لما كان العبد مفتقراً إلى هذه الهداية في ظاهره و باطنه ، بل و في جميع  ما يأتيه ، و يذره من :,post,2014-11-08 18:48:36,558,
شُرع للعبد أن يسلِّم على سائر عباد الله الصالحين ، و هم عباده الذين اصطفى بعد الثناء ، و تقديم الحمد لله فطابق ذلك قوله : { قُل الحمدُ للهِ و سلامٌ على عباده الذين اصطفى}[النمل :59] ، و كأنه امتثال له ،,post,2014-11-08 18:48:36,559,
شرع للعبد التأمين في آخر هذا الدعاء تفاؤلاً بإجابته ، و حصوله ، و طابعاً عليه ، و تحقيقاً له ، و لهذا اشتد حسدُ اليهود للمسلمين عليه حين سمعُوهم يجهرون به في صلاتهم.,post,2014-11-08 18:48:36,560,
شرع للعبد التكبير الذي هو في انتقالات الصلاة من رُكن إلى ركن ، كالتلبية في انتقالات الحاجِّ ، من مشعر إلى مشعر ، فهو شعار الصلاة ، كما أن التلبية شعار الحج ،(مميز ليعلم أن سر الصلاة هو تعظيم الرب تعالى و تكبيره بعبادته وحده. ),post,2014-11-08 18:48:36,561,
شرع للعبد رفع اليدين عند الركوع تعظيما لأمر الله ، و زينةً للصلاة ، و عبودية خاصةً لليدين كعبودية باقي الجوارح ، و اتباعاً لسنَّة رسول الله صلى الله عليه و سلم فهو حليةُ الصلاة ، و زينتها و تعظيمٌ لشعائرها.,post,2014-11-08 18:48:36,562,
في إعادة كل قول أو فعل من العبودية و القرب ، و تنزيل الثانية منزلة الشكر على الأولى ، و حصول مزيد خير و إيمان من فعلها ، و معرفة و إقبال و قوة قلب ، و انشراح صدر و زوال درنٍ و وسخٍ عن القلب بمنزلة غسل الثوب مرَّة بعد مرَّة .,post,2014-11-08 18:48:36,563,
في السنن عن فضالة بن عبيد أن رسول الله صلى الله عليه و سلم قال : 'إذا دعا أحدكم فليبدأ بحمد الله ، و الثناء عليه ، و ليصل على رسوله ثم ليسل حاجته'.    ثم جعل الدعاء لآخر الصلاة كالختم عليها.    فجاءت التحيات على ذلك ، أولها حمدٌ لله ، و الثناء عليه ثم الصلاة على رسوله ثم الدعاء آخر الصلاة ، و أَذِنَ النبي صلى الله عليه و سلم للمصلي بعد الصلاة عليه أن يتخير من المسألة ما يشاء.,post,2014-11-08 18:48:36,564,
كان الملك الحق المبين ، الذي كل شيء هالك إلا وجهه سبحانه أولى بالتحيات كلِّها من جميع خلقه ، و هي له بالحقيقة و هو أهلها ؛ و لهذا فُسرت التحيات بالملك ، و فسرت بالبقاء و الدوام ، و حقيقتها ما ذكرته ، و هي تحيات المُلك و المَلك و المليك.,post,2014-11-08 18:48:36,565,
كلما استولى على قلبه تعظيم الربِّ ، و قوى خرج منه تعظيم الخلق ، و ازداد تصاغره هو عند نفسه فالركوع للقلب بالذات ، و القصد و الجوارح بالتبع و التكملة.,post,2014-11-08 18:48:36,566,
لما علم الله سبحانه و تعالى حَسَد العدو للعبد ، و تفرّغه له ، و علم عجز العبد عنه ، أمره بأن يستعيذ به سبحانه ، و يلتجئ إليه في صرفه عنه ، فيكتفي بالاستعاذة من مؤونة محاربته و مقاومته ، و كأنه قيل له : لا طاقة لك بهذا العدو ، فاستعذ بي أعيذك منه ، و استجر بي أجيرك منه ، و أكفيكه و أمنعك منه .,post,2014-11-08 18:48:36,567,
لما قضى صلاته و أكملها و لم يبق إلا الانصراف منها ، فشرع الجلوس في آخرها بين يدي ربه مُثنياً عليه بما هو أهله ، فأفضل ما يقول العبد في جلوسه هذه التحيات التي لا تصلح إلا لله ، و لا تليق بغيره.,post,2014-11-08 18:48:36,568,
لما كان من عادة الملوك أن يحيوا بأنواع التحيات من الأفعال و الأقوال المتضمنة للخضوع لهم ، و الذل ، و الثناء عليهم و طلب البقاء ، و الدوام لهم ، و أن يدوم ملكهم.    فمنهم : من يحيّي بالسجود و منهم من يحيي بالثناء عليه    و منهم : من يحيي بطلب البقاء ، و الدوام له .    و منهم : من يجمع له ذلك كلّه فيسجد له ، ثم يثني عليه ، ثم يدعي له بالبقاء و الدوام.,post,2014-11-08 18:48:36,569,
تأمل قوله : ' و جعلت قرة عيني في الصلاة ' و لم يقل : ' بالصلاة '  ، إعلاماً منه بأن عينه لا تقر إلا بدخوله كما تقر عين المحب بملابسته لمحبوبه و تقر عين الخائف بدخول في محل أنسه و أمنه ، فقرة العين بالدخول في الشيء أم و أكمل مِت قرة العين به قبل الدخول فيه ، و لما جاء إلى راحة القلب من تعبه و نصبه قال :     ' يا بلال أرحنا بالصلاة '.,post,2014-11-08 18:48:37,570,
تامل كيف قال : ' أرحنا بالصّلاة ' و لم يقل : ' أرحنا منها ' ، كما يقوله المتكلف الكاره لها ، الذي لا يصليها إلا على إغماض و تكلف ، فهو في عذاب ما دام فيها ، فإذا خرج منها وجد راحة قلبه و نفسه ؛ و ذلك أنَّ قلبه ممتلئ بغيره ، و الصلاة قاطعة له عن أشغاله و محبوباته الدنيوية ، فهو معذَّب بها حتى يخرج منها ،,post,2014-11-08 18:48:37,571,
سرُّ الصلاة و روحها و لبُّها ، هو إقبال العبد على الله بكليّته فيها ، فكما أنه لا ينبغي أن يصرف وجهه عن القبلة إلى غيرها فيها ، فكذلك لا ينبغي له أن يصرف قلبه عن ربِّه إلى غيره فيها.,post,2014-11-08 18:48:37,572,
سنن الآذان الخمس    شرع لمن سمع الآذان  :    أن يقول كما يقول المؤذن.    و أن يقول رضيت بالله ربا ، و بالإسلام دينا ، و بمحمد رسولاً.    و أن يسأل الله لرسوله الوسيلة و الفضيلة ، و أن يبعثه المقام المحمود.    ثم ليصل علي النبي    ثم يسأل حاجته.    فهذه خمس سنن في إجابة المؤذن لا ينبغي الغفلة عنها.,post,2014-11-08 18:48:37,573,
فرق بين مَن كانت الصلاة لجوارحه قيداً ثقيلاً ، و لقلبه سجناً ضيقا حرجاً ، و لنفسه عائقا ، و بين مَن كانت الصلاة لقلبه نعيماً ، و لعينه قرة و لجوارحه راحة ، و لنفسه بستاناً و لذة.,post,2014-11-08 18:48:37,574,
كما أن الصوم ثمرته تطهير النفس ، و ثمرة الزكاة تطهير المال ، و ثمرة الحج وجوب المغفرة ، و ثمرة الجهاد تسليم النفس إليه ، التي اشتراها سبحانه من العباد ، و جعل الجنة ثمنها ؛ فالصلاة ثمرتها الإقبال على الله ، و إقبال الله سبحانه على العبد ، و في الإقبال على الله في الصلاة جميع ما ذكر من ثمرات الأعمال و جميع ثمرات الأعمال في الإقبال على الله فيها.,post,2014-11-08 18:48:37,575,
كيف يكون الإقبال في كل جزء من أجزاء الصلاة   إذا استعاذ بالله من الشيطان الرجيم ، كان إقباله على ركنه الشديد ، و سلطانه و انتصاره لعبده ، و منعه له منه و حفظه من عدوه.    و إذا تلى كلامه كان إقباله على معرفته في كلامه كأنه يراه و يشاهده في كلامه كما قال بعض السلف : لقد تجلّي الله لعباده في كلامه.,post,2014-11-08 18:48:37,576,
كيف يكون الإقبال في كل جزء من أجزاء الصلاة   إذا ركع كان إقباله على عظمة ربه ، و إجلاله و عزه و كبرسائه ، و لهذا شرع له في ركوعه أن يقول :     ' سبحان ربي العظيم ' .    فإذا رفع رأسه من الركوع كان إقباله على حمد ربه و الثناء عليه و تمجيده و عبوديته له و تفرده بالعطاء و المنع.,post,2014-11-08 18:48:37,577,
كيف يكون الإقبال في كل جزء من أجزاء الصلاة   إذا سجد ، كان إقباله على قربه ، و الدنو منه ، و الخضوع له و التذلل له ، و الافتقار إليه و الانكسار بين يديه ، و التملق له.    فإذا رفع رأسه من السجود جثى على ركبتيه ، و كان إقباله على غنائه وجوده ، و كرمه و شدة حاجته إليهنّ ، و تضرعه بين يديه و الانكسار ؛ أن يغفر له و يرحمه ، و يعافيه و يهديه و يرزقه.,post,2014-11-08 18:48:37,578,
كيف يكون الإقبال في كل جزء من أجزاء الصلاة   فإذا انتصب العبد قائماً بين يديه ، فإقباله على قيُّومية الله و عظمته فلا يتفلت يمنة و لا يسرة.    و إذا كبَّر الله تعالى كان إقباله على كبريائه و إجلاله و عظمته.    و كان إقباله على الله في استفتاحه على تسبيحه و الثناء عليه و على سُبحات وجهه ، و تنزيهه عمَّا لا يليق به ، و يثني عليه بأوصافه و كماله.,post,2014-11-08 18:48:37,579,
لم يقل النبي صلى الله عليه و سلم : جعلت قرة عيني في الصوم ، و لا في الحج و العمرة ، و لا في شيء من هذه الأعمال    و إنما قال : ' و جعلت قرة عيني في الصلاة '.,post,2014-11-08 18:48:37,580,
لما اطمأن قلب العبد بذكر الله ، و كلامه ، و محبته و عبوديته سكن إلى ربه ، و قرب منه ، و قرَّت به عينه فنال الأمان بإيمانه و نال السعادة بإحسانه ، و كان قيامه بهذين الأمرين أمراً ضرورياً اه لا حياة له ، و لا فلاح و لا سعادة إلا به .,post,2014-11-08 18:48:37,581,
لما كان ما بُلي به العبد من النفس الأمارة ، و الهوى المقتضي لمرادها و الطباع المطالبة ، و الشيطان المغوي ، يقتضون منه إضاعة حظه من ذلك ، أو نقصانه ، اقتضت رحمة ربه العزيز الرحيم أن شَرَعَ له الصلاة مُخلِفة عليه ما ضاع عليه من ذلك ، رادَّة عليه ما ذهب منه ، مجددة له ما ذهب من عزمه و ما فقده,post,2014-11-08 18:48:37,582,
لماذا الراحة بالصلاة ؟    أي أقمها لنستريح بها من مقاساة الشواغل كما يستريح التعبان إذا وصل إلى مأمنه و منزله و قرَّ فيه ، و سكن و فارق ما كان فيه من التعب و النصب.,post,2014-11-08 18:48:37,583,
من فوائد الصلاة القرب من الله    و لهذا تَعِدُ الملوك من أرضاهم بالأجر و التقريب ، كما قال السحرة لفرعون : { إنَّ لَنَا لأَجراً إن كُنَّا نحنُ الغالبينَ} [الشعراء:41] ، { قالَ نَعم و إنَّكم لَمنَ المُقرَّبين} [الأعراف : 114].    فوعدهم بالأجر و القرب ، و هو علو المنزلة عنده.,post,2014-11-08 18:48:37,584,
هناك صنف يجد : الصلاة بستان له ، يجد فيها راحة قلبه ، و قرّة عينه ، و لذَّة نفسه ، و راحة جوارحه ، و رياض روحه ، فهو فيها في نعيم يتفكَّه ، و في نعيم يتقلَّب يوجب له القرب الخاص و الدنو ، و المنزلة العالية من الله عزَّ و جل ، و يشارك الأولين في ثوابهم ، بل يختص بأعلاه ، و ينفرد دونهم بعلو المنزلة و القربة ، التي هي قدر زائد على مجرد الثواب.,post,2014-11-08 18:48:37,585,
هناك صنف يجد : الصلاة سجن لنفسه ، و تقييد لجوارحه عن التورط في مساقط الهلكات ، و قد ينال بها التكفير و الثواب ، أو ينال من الرحمة بحسب عبوديته لله تعالى فيها ، و قد يعاقب على ما نقص منها.,post,2014-11-08 18:48:37,586,
يجعل العبدُ الكعبة ـ التي هي بيت الله ـ قبلة وجهه و بدنه ، و رب البيت تبارك و تعالى قبلة قلبه و روحه ، و على حسب إقبال العبد على الله في صلاته ، يكون إقبال الله عليه ، و إذا أعرضَ أعرض الله عنه ، كما تدين تُدان.,post,2014-11-08 18:48:37,587,
الآنية ثلاثة : نظيف ، و نجس ، و مختلط.    و الشرابات ثلاثة : طاهر و نجس و ممزوج.   و القلوب ثلاثة : صحيح سليم فشرابه الشراب الطهور في الإناء النظيف ، و سقيم مريض فشرابه الشراب النجس في الإناء القذر,post,2014-11-08 18:48:39,588,
اللهم إنا نستغفرك من كل تعظيم لغيرك خالج صدورنا ونحن في قبضتك ... ونستغفرك من كل عجلة نقرنا بها صلاتنا في غفلة ...,post,2014-11-08 18:48:39,589,
اللهم إنا نستغفرك من كل سهو سهوناه ونحن بين يديك ... ونستغفرك من كل التفات إلى غيرك ونحن في بيتك ... ونستغفرك من كل خاطر دنيوي شغلنا به ونحن نتزود للآخرة ...,post,2014-11-08 18:48:39,590,
اللهم إنا نستغفرك من كل شهوة خطرت ببالنا ونحن نناجيك ... ونستغفرك من ... ومن ... ومن ...,post,2014-11-08 18:48:39,591,
شتَّان بين الذوق  على سماع تُذكر فيه العيون السود و الخصور و القدود ، و ذوق سماع سورة يونس و هود ،,post,2014-11-08 18:48:39,592,
شتَّان بين ذوق الألجان و ذوق القرآن,post,2014-11-08 18:48:39,593,
شتَّان بين ذوق الزَّمر و ذوق الزمر ، و بين ذوق الناي و ذوق { اقتربت السَّاعة و انشق القمر } [القمر : 01],post,2014-11-08 18:48:39,594,
شتَّان بين ذوق العود و الطنبور ، و ذوق المؤمنين و النُّور ،,post,2014-11-08 18:48:39,595,
شتَّان بين ذوق المواصيل و الشبَابات و ذوق يس و الصافات ،,post,2014-11-08 18:48:39,596,
شتَّان بين ذوق سماع المكاء و التصدية و ذوق الأنبياء.    سبحان الله هكذا تنقسم و المواجيد ، و يتميز خُلق المطرودين مِن خُلق العبيد,post,2014-11-08 18:48:39,597,
شتَّان بين ذوق غناء الشعر و ذوق سورة الشعراء ،,post,2014-11-08 18:48:39,598,
فوالله لا يجتمع محبو سماع قرآن الشيطان و محب سماع كلام الرحمن في قلب رجل واحد أبداً.    كما لا تجتمع بنت عدو الله و بنت رسول الله عند رجل واحد أبداً.   أنت القتيل بكلِّ مَن أحببته ** فاختر لنفسك في الهوى مَن تصطفي,post,2014-11-08 18:48:39,599,
كم مرة هزمك الشيطان في معركة الصلاة وكم ألهاك عنها ؟ ثم ولّى مدبرا يُقهقه فرحا بغوايتك .... كم صلاة ضاعت عليك وأنت لا تشعر وذهب خشوعها وخضوعها وأنت تبتسم ؟ ... كم مرة كانت الصلاة عبئا ثقيلا عليك واستقبلتها بالكسل والفتور ؟,post,2014-11-08 18:48:39,600,
و القلب فيه مادتان.    إيمان و نفاق ، فشرابه في إناء بحسب المادتين ، و قد جعل الله لكل شيء قدراً ، فالعارف مَن نظر في الأسباب إلى غاياتها و نتائجها ، و تأمل مقاصدها ، و ما تؤول إليه.,post,2014-11-08 18:48:39,601,
وشتَّان بين ذوق أولى الأقدام الصفات في حظيرة سماع الشيطان ، و ذوق أصحاب الأقدام الصافات بين يدي الرحمن.    سبحان الله هكذا تنقسم و المواجيد ، و يتميز خُلق المطرودين مِن خُلق العبيد,post,2014-11-08 18:48:39,602,
وشتَّان بين ذوق الواجدين على طرب المثالث و المثاني ، و ذوق العارفين عند استماع القرآن العظيم و السبع المثاني ،,post,2014-11-08 18:48:39,603,
وشتَّان ذوق الواقفين في طاعة الشيطان على أقدامهم صواف ، و ذوق الواقفين في خدمة الرحمن في سورة الأنعام و الأعراف ،,post,2014-11-08 18:48:39,604,
أخي .. أزل حجاب الشهوات والوساوس والدنيا وأقبل على الخالق جل وعلا يُقبل عليك,post,2014-11-08 18:48:40,605,
أيها الساهون في صلاتكم .. أيها التائهون عن أجمل لحظات قلوبكم .. وأشهى وجبات أرواحكم . ياغارقون في سُكر الشهوة والغفلة أنصحكم     ' لا تقربوا الصلاة وأنتم سكارى حتى تعلموا ما تقولون ',post,2014-11-08 18:48:40,606,
"ادخل من باب المذنبين المرتدين ثواب الاعتراف عساه يرحمك بقولك ' اللهم باعد بيني وبين خطاياي كما باعدت بين المشرق والمغرب , اللهم نقّني من الخطايا كما يُنقّى الثوب الأبيض من الدنس , اللهم اغسل خطاياي بالماء والثلج والبَرَد     ' صحيح",post,2014-11-08 18:48:40,607,
اقرأ دعاء الاستفتاح بعد التكبير ...فتقول  ' سبحانك اللهم وبحمدك وتبارك اسمك وتعالى جدك ولا إله غيرك     ' تثني بذلك على الملك الذي وقفت بين يديه وألق ِبهذه التحية والثناء تعظيما ومقدمة بين يدي سؤال حاجتك مما يستجلب إقبال الله عليك ورضاه عنك,post,2014-11-08 18:48:40,608,
الصلاة صندوق مغلق لا يُفتح إلا بمفتاح الإقبال على الله ولا يعطي اسراره إلا لمن جعل همّه واحدا .. فالكوب الممتلئ لا يقبل المزيد إلا إذا فرّغته والقلب لا تدخله معاني الصلاة إلا إذا فرغته من هموم الدنيا,post,2014-11-08 18:48:40,609,
الله سبحانه وتعالى جعل الوضوء عبادة مستقلة بنفسها ورتّب عليها تكفير الذنوب والوضوء الخالي من النيّة وحضور القلب لا يكفّر الذنوب بالاتفاق وليس مأمورا به بل ربما لا تصح به الصلاة,post,2014-11-08 18:48:40,610,
النبي صلى الله عليه وسلم قال‏:‏‏'‏من تطهر في بيته، ثم مضى إلى بيت من بيوت الله، ليقضي فريضة من فرائض الله كانت خطواته، إحداها تحط خطيئة، والاخرى ترفع درجة‏'‏ ‏‏‏(‏رواه مسلم‏)‏‏,post,2014-11-08 18:48:40,611,
تأمل رحمة الله أن شرع الوضوء على أكثر الأعضاء مباشرة للمعاصي لتغتسل من الذنوب ولتتطهر من الأوساخ وهي كذلك أسهل الأعضاء غسلا فلا يشق تكرار غسلها فكانت الحكمة في تشريع الوضوء عليها دون سائر الأعضاء,post,2014-11-08 18:48:40,612,
تطهر من الشرك ومن الذنوب لتدخل على الله عز و جلّ وتقف بين يديه .. بل وحافظ على الصلاة بعد كل وضوء لتحظى بما حظي به بلال رضي الله عنه لما سأله النبي – صلى الله عليه وسلم –     ' يا بلال حدثني بأرجى عمل عملته في الإسلام فإني سمعت دف نعليك بين يديّ في الجنة قال : ما عملت عملا أرجى عندي أني لم اتطهر طهورا في ساعة من ليل ولا نهار إلا ماصليت بذلك الطهور ما أذن الله لي أن أصلّي     ',post,2014-11-08 18:48:40,613,
دعاك ربك للصلاة خمس مرات تتحرر فيها من أسر عدوك وتعود فيها إلى ربك ولا ينبغي أن تعود بغير وجه التذلل والانكسار لتستدعي عطفه وإقباله ولهذا كان المجيء إلى المسجد من تمام العبودية الواجبة عند قوم والمستحبة عند آخرين وللمشي إليها أعظم الثواب    عن أبي هريرة رضي الله عنه أن النبي صلى الله عليه وسلم قال‏:‏ ‏'‏ من غدا إلى المسجد أو راح، أعدّ الله له في الجنة نزلا كلما غدا أو راح‏'‏‏.‏ ‏‏(‏متفق عليه‏)‏‏,post,2014-11-08 18:48:40,614,
رجل مُبتلى أعمى مجذوم مقعد عريان يقول ' الحمد لله على نعمته ' فقال له وهب بن مُنبِّه أي شيء بقى عليك من النعمة تحمد الله عليها فقال له ارم ِببصرك على أهل المدينة فانظر إلى كثرة أهلها أو أحمد الله أنه ليس فيها أحد يذكره غيري !!,post,2014-11-08 18:48:40,615,
سر الصلاة وروحها ولُبّها هو إقبالك على الله بكل ذرة من كيانك ولا ينبغي أن تصرف قلبك عن ربك إلى غيره في الصلاة ..,post,2014-11-08 18:48:40,616,
عن أبي هريرة رضي الله عنه أن رسول الله صلى الله عليه وسلم قال‏:‏ ‏'‏ألا أدلكم على ما يمحو الله به الخطايا، ويرفع به الدرجات‏؟‏ ‏'‏ قالوا بلى يا رسول الله‏.‏ قال‏:‏ ‏'‏اسباغ الوضوء على المكاره، وكثرة الخطا إلى المساجد، وانتظار الصلاة بعد الصلاة، فذلكم الرباط، فذلكم الرباط‏'‏ ‏‏‏(‏رواه مسلم‏)‏‏‏‏,post,2014-11-08 18:48:40,617,
عن بريدة رضي الله عنه عن النبي صلى الله عليه وسلم قال‏:‏ ‏'‏بشروا المشائين في الظُلَم إلى المساجد بالنور التام يوم القيامة‏'‏ ‏‏‏(‏رواه ابو داود والترمذي‏)‏‏,post,2014-11-08 18:48:40,618,
"كلما زرت ملكا من ملوك الدنيا ارتديت أجمل الثياب وتعطرت بأزكى العطور ,أليس ملك الملوك أولى بذلك ؟!",post,2014-11-08 18:48:40,619,
هل ذقت يوما طعم قول حبيبك – صلى الله عليه وسلم – ' وجعلت قرة عيني في الصلاة     ',post,2014-11-08 18:48:40,620,
وعن أبي سعيد الخدري رضي الله عنه عن النبي صلى الله عليه وسلم قال‏:‏ ‏'‏إذا رأيتم الرجل يعتاد المساجد فاشهدوا له بالايمان، قال الله عز وجل ‏{ ‏إنما يعمر مساجد الله من آمن بالله واليوم الاخر‏ }‏ ‏‏الاية‏. (‏ رواه الترمذي وقال حديث حسن‏)‏‏    تخيل ثواب الصلاة في المسجد ... وكم تصلي في البيت .. وكم ضيعت من حسنات واجور لابد أنك يوما ستندم عليها,post,2014-11-08 18:48:40,621,
وعن أبي هريرة رضي الله عنه قال‏:‏ سمعت رسول الله صلى الله عليه وسلم يقول‏:‏ ‏'‏إن أمتي يدعون يوم القيامة غرًا محجلين من آثار الوضوء فمن استطاع منكم أن يطيل غرته، فليفعل‏'‏ ‏‏(‏متفق عليه‏)‏‏    فأطل غرتك ليعرفك رسول الله – صلى الله عليه وسلم - على الحوض,post,2014-11-08 18:48:40,622,
أحسنَ الظَن بْ اللهَ . .    فإنّ اللهَ عِندَ حُسن ظنِ العبدْ بهْ !   اللهُم إجعَل قلُوبنآ مُبتهجةً بحسنَ الظنِ بك,post,2014-11-08 18:48:41,623,
أسال الله أن يرضى عنيَ وعنكمَ ♥    فليس بعد رضى الله إلا الجنة .. ♥,post,2014-11-08 18:48:41,624,
أول ما نكتسب به العِزة ..     هي الصلاة ..,post,2014-11-08 18:48:41,625,
اشتهى شبل المدري اللحم فأخذه ليحمله فاختلسته الحدأة فنوى الصوم ورجع للمسجد فأقبلت الحدأة ونازعتها حدأة أخرى لتأخذ اللحم منها وذلك بجوار منزله فسقط اللحم في حجر امرأته فقامت وطبخته ولما قدّمته له في إفطاره قال من أين هذا اللحم ؟! فأخبرته .. فبكى وقال الحمد لله الذي لم ينس شبلا وإن كان شبل ينساه !!,post,2014-11-08 18:48:41,626,
اعتبر بقول الربيع بن خثيم لما قال له أبو وائل جئنا لتذكر الله عز وجل ونذكره معك وتحمد الله ونحمده معك فرفع يديه قائلا الحمد لله .. لم تقولا جئناك تشرب فنشرب معك ولا جئناك تزني فنزني معك .. وغيرنا يفعله,post,2014-11-08 18:48:41,627,
البكاء من الأغاني يجرح ،   والبكاء من القرآن يشرح ♥ !   فشتان ما بين البكائين,post,2014-11-08 18:48:41,628,
الرجوع الوَحيد الذي يجعلنا نتقدم ..    هو الرجوع إلى ' الله ' .. ♥    اللـهـم تــوب عليـنـا,post,2014-11-08 18:48:41,629,
اللهم إني اصبحت منك في نعمة وعافية وستر ، فأتمم علي عافيتك وسترك في الدنيا والآخرة,post,2014-11-08 18:48:41,630,
حافظوا على الصلوات والصلاة الوسطى وقوموا لله قانتين [البقرة:238]   ::: التفسير الميسر :::    -------------------------    حافظوا -أيها المسلمون- على الصلوات الخمس المفروضة بالمداومة على أدائها في أوقاتها بشروطها وأركانها وواجباتها، وحافظوا على الصلاة المتوسطة بينها وهي صلاة العصر، وقوموا في صلاتكم مطيعين لله، خاشعين ذليلين.,post,2014-11-08 18:48:41,631,
"علقوا قلوبكم , بمن فى السماء",post,2014-11-08 18:48:41,632,
فاللهم لك الحمد على حلمك بعد علمك ، ولك الحمد على عفوك بعد قدرتك ، اللهم لك الحمد كله ، وبيدك الخير كله ، وإليك يرجع الأمر كله علانيته وسره . اللهم إني أحمدك بمحامدك كلها ما علمت منها ، وما لم أعلم . يا رب لك الحمد كما ينبغي لجلال وجهك ، وعظيم سلطانك ، سبحانك لا نحصي ثناء عليك ، أنت كما أثنيت على نفسك.,post,2014-11-08 18:48:41,633,
قَآرِئ القُرآن لَـا يَشكُو هَمَاً ، وَ لَـا غَمَاً ، وَ لَـا ضِيقَاً ، وَ لَـا ضَجَرَاً ..   [ الَّلهُمَ إِجعَل القُرآنَ رَبِيعَ قُلُوبِنَاْ ],post,2014-11-08 18:48:41,634,
قال أحد الصالحين: 'ما ندمت على شيء كندمي على يوم غابت شمسه ،،، نقص فيه أجلي ،،،     'ولم يزد فيه عملي,post,2014-11-08 18:48:41,635,
قال ابن الجوزي: 'اذكر اسم من إذا أطعته أفادك، وإذا أتيته شاكرًا زادك، وإذا خدمته أصلح قلبك و فؤادك'.,post,2014-11-08 18:48:41,636,
قال صلى الله عليه وسلم: «لو يعلم الناس ما في نداء الصف الأول ثم لم يجدوا إلا أن يستهموا عليه لاستهموا» [رواه البخاري ومسلم],post,2014-11-08 18:48:41,637,
قبل أن تؤدي الصلاة هل فكرت يوماً وأنت تتجه إلى المسجد بأنك تجيب دعوة العظيم ذي العرش المجيد .,post,2014-11-08 18:48:41,638,
قبل أن تؤدي الصلاة هل فكرت يوماً وأنت تسمع الآذان بأن جبار السماوات والأرض يدعوك للقائه في الصلاة .,post,2014-11-08 18:48:41,639,
قبل أن تؤدي الصلاة هل فكرت يوماًوأنت تتوضأ بأنك تستعد لمقابلة ملك الملوك .,post,2014-11-08 18:48:41,640,
ليتنا نعلم ؛    أننا لَن نرتفع إلآ إذا انخفضنآ لله سَاجديّن,post,2014-11-08 18:48:41,641,
يـا رب أعـنـا على ذكرك و طاعتك و يسر لنا ما تحبه و ترضـاه يا أرحم الرَحمـيـن ...,post,2014-11-08 18:48:41,642,
* ~* أعظم ما يُـطلب من الله أن يطلب منه رضاه ، ونيل محبّـته.~* المؤمن الحـقّ من خلع جميع المعبودات غير الله.~*,post,2014-11-08 18:48:43,643,
